date,AAPL,MSFT,AMZN,GOOGL,META,TSLA,NVDA,JPM,V,JNJ
2022-06-14,131.97078,242.14928,102.31,106.7155,163.73,220.89,158.23235,110.354675,191.97821,163.59525
2022-06-13,131.09601,239.94063,103.67,106.3925,164.26,215.73666,156.34387,112.22198,190.72826,166.14368
2022-06-10,136.3148,250.56789,109.65,111.1615,175.57,232.23,169.60316,115.66633,197.9205,167.83614
2022-06-09,141.79205,262.2549,116.15,114.8355,184.0,239.70667,180.33452,121.239204,204.46791,168.96445
2022-06-08,147.08043,267.8211,121.18,117.194,196.64,241.86667,186.32968,123.84182,211.79904,172.43692
2022-06-07,147.82596,269.8911,123.0,117.1495,195.65,238.88667,189.06688,125.844574,212.79106,173.46796
2022-06-06,145.27124,266.177,124.79,116.8205,194.25,238.28,187.6683,125.51562,211.2435,171.58096
2022-06-03,144.51576,267.43484,122.35,114.541,190.78,234.51666,187.00899,125.93165,210.95581,171.60042
2022-06-02,150.31111,271.9512,125.511,117.6225,198.86,258.33334,195.72008,127.711876,213.33669,172.31047
2022-06-01,147.82596,269.81186,121.684,113.892,188.64,246.79,183.01306,125.68977,208.25748,172.85516
2022-05-31,147.9552,269.26715,120.2095,113.762,193.64,252.75333,186.52946,127.9344,210.47963,174.62544
2022-05-27,148.75044,270.62402,115.1465,112.3165,195.13,253.21,187.91805,127.00559,211.18398,176.14284
2022-05-26,142.92528,263.35428,111.0775,107.7925,191.63,235.91,178.32785,125.23504,206.88847,174.55736
2022-05-25,139.68465,260.00665,106.775,105.805,183.83,219.6,169.57678,123.10651,202.216,174.713
2022-05-24,139.5256,257.13443,104.1,105.97,181.28,209.38667,161.37517,122.2551,201.01564,176.44437
2022-05-23,142.25926,258.15457,107.557,111.488,196.23,224.96666,168.80757,120.55227,205.90636,174.5379
2022-05-20,136.77206,250.14201,107.591,108.908,193.54,221.3,166.76965,113.52812,197.44432,171.06784
2022-05-19,136.5335,250.71646,107.319,110.384,191.29,236.47333,171.06526,114.466606,195.79755,168.1294
2022-05-18,139.98286,251.64746,107.1125,111.8995,192.24,236.60333,169.20717,116.18878,198.39667,169.63728
2022-05-17,148.35281,263.6222,115.3685,116.473,202.62,253.87,181.58452,118.210884,202.37473,172.84637
2022-05-16,144.6748,258.36597,110.8105,114.445,200.04,241.45667,172.46384,114.41823,196.23404,172.13109
2022-05-13,146.23547,257.9905,113.055,116.0505,198.62,256.53,176.87933,115.22127,197.64273,170.94218
2022-05-12,141.71252,252.28967,106.9305,112.844,191.24,242.66667,161.58495,114.205376,192.42464,171.9281
2022-05-11,145.6291,257.42734,105.372,113.6025,188.74,244.66667,166.13031,114.30213,194.77617,170.24623
2022-05-10,153.59149,266.27008,108.859,114.395,197.65,266.68,175.77046,115.02776,191.66719,171.17416
2022-05-09,151.15605,261.40906,108.789,112.511,196.21,262.37,169.32704,117.90128,191.09293,171.40614
2022-05-06,156.34502,271.4374,114.7725,115.7465,203.77,288.55,186.55943,119.70086,200.81589,170.47821
2022-05-05,155.61049,274.026,116.407,116.5055,208.28,291.09332,188.24771,119.89436,203.21198,170.85518
2022-05-04,164.79208,286.50464,125.9285,122.261,223.41,317.54,203.1325,122.971054,212.40028,174.18027
2022-05-03,158.30045,278.4029,124.2535,117.334,212.03,303.08334,195.81998,119.03327,206.49918,172.33408
2022-05-02,156.79169,281.06067,124.5,116.583,211.13,300.98,195.13069,116.53709,209.43982,172.67238
2022-04-29,156.48398,274.19397,124.2815,114.1095,200.47,290.25333,185.28075,115.4825,211.02402,174.43158
2022-04-28,162.42969,286.1588,144.5965,118.5225,205.73,292.50333,197.61815,119.333206,218.47961,177.33136
2022-04-27,155.41197,279.82565,138.167,114.2945,174.95,293.83667,183.9621,117.47558,211.99432,176.0168
2022-04-26,155.64027,266.98145,139.391,118.65,180.95,292.14,187.6883,119.0236,199.11288,178.5106
2022-04-25,161.67531,277.35562,146.074,123.074,186.99,332.67334,198.81693,122.65178,207.87543,179.79619
2022-04-22,160.59337,270.7458,144.35,119.6355,184.11,335.01666,194.95087,122.690475,206.11302,175.47551
2022-04-21,165.18912,277.44452,148.296,124.8145,188.07,336.26,201.62405,126.31866,214.3112,177.23471
2022-04-20,165.99313,282.928,153.998,128.04,200.42,325.73334,214.6008,127.30552,215.63797,177.747
2022-04-19,166.16187,281.8807,158.1155,130.009,217.31,342.71667,221.7535,126.860466,213.56862,176.96407
2022-04-18,163.8491,277.15802,152.785,127.6765,210.77,334.76334,217.60773,124.28687,211.06361,171.72511
2022-04-14,164.06747,276.4763,151.7065,126.73,210.18,328.33334,212.36308,122.022896,210.68738,173.89029
2022-04-13,169.13968,284.1729,155.541,129.894,214.99,340.79,221.80344,123.16456,211.16263,174.62491
2022-04-12,166.41995,278.67957,150.7875,127.7145,214.14,328.98334,214.82057,127.26682,209.31111,173.89029
2022-04-11,164.52408,281.8412,151.122,128.8235,216.46,325.31,218.94637,128.6794,212.628,173.83229
2022-04-08,168.83197,293.41086,154.4605,133.2875,222.33,341.83,230.95409,129.15347,214.83597,176.03613
2022-04-07,170.8668,297.75812,157.7845,135.8885,222.95,352.42,241.83298,126.831436,214.01418,175.68816
2022-04-06,170.55911,295.91052,158.756,136.548,223.3,348.58667,243.82095,127.218445,216.84592,176.14246
2022-04-05,173.76521,307.15414,164.055,140.591,231.84,363.75333,259.0454,129.00835,223.85596,171.67679
2022-04-04,177.12022,311.19513,168.3465,142.9715,233.89,381.81668,273.32083,130.51604,225.48965,170.57487
2022-04-01,173.02077,305.71164,163.56,140.1505,224.85,361.53,266.84744,129.93985,224.12329,172.23741
2022-03-31,173.31854,304.61496,162.9975,139.0675,222.36,359.2,272.58157,130.90976,219.57864,171.30948
2022-03-30,176.45517,310.09842,166.301,141.9385,227.85,364.66333,276.61746,134.96228,221.73709,173.59065
2022-03-29,177.63637,311.62985,169.315,142.5055,229.86,366.52335,286.26758,135.57689,225.86589,171.80244
2022-03-28,174.30122,306.97632,168.9905,141.4555,223.59,363.94666,281.90204,135.27919,218.58852,171.88943
2022-03-25,173.42773,300.04044,164.7735,141.673,221.82,336.88,276.63742,136.2875,216.27164,171.00984
2022-03-24,172.78253,300.4554,163.6495,141.572,219.57,337.97333,281.21277,135.10632,215.1627,169.38596
2022-03-23,168.95108,295.90067,163.408,138.2755,213.46,333.03665,256.07843,134.23244,212.5587,168.51602
2022-03-22,167.57137,300.4159,164.889,139.868,216.65,331.32666,264.96936,136.95973,216.31125,169.15398
2022-03-21,164.15681,295.57462,161.4915,136.1015,211.49,307.05334,267.0672,134.1076,214.89537,169.95625
2022-03-18,162.76717,296.82938,161.2505,136.1255,216.49,301.79666,264.26007,134.53975,216.94492,168.99933
2022-03-17,159.43202,291.68182,157.239,133.839,207.84,290.53333,247.40729,134.58775,211.34085,170.89384
2022-03-16,158.40964,290.8618,153.104,133.2805,203.63,280.07666,244.71004,132.90721,209.77646,168.69002
2022-03-15,153.94292,283.70856,147.3665,129.198,192.03,267.29666,229.49559,127.22217,204.10309,170.25589
2022-03-14,149.50598,273.1269,141.853,125.951,186.63,255.45667,213.08235,125.003845,198.3505,165.95456
2022-03-11,153.58559,276.7134,145.5245,129.8705,187.61,265.11667,220.77449,123.77464,194.76627,163.69272
2022-03-10,157.34755,282.16724,146.8175,132.4295,195.21,279.43332,226.3488,126.62677,196.01381,163.99237
2022-03-09,161.74478,285.04236,139.279,133.42,198.5,286.32333,229.90517,128.14406,197.78612,163.7024
2022-03-08,156.27554,272.54398,136.0145,127.1045,190.29,274.8,214.92047,123.20806,189.81567,163.08377
2022-03-07,158.12178,275.5673,137.453,126.3785,187.47,268.19333,213.30212,124.08195,188.81564,166.45718
2022-03-04,161.96315,286.38608,145.641,131.9065,200.06,279.43,229.12596,129.06596,198.31088,163.81837
2022-03-03,165.00052,292.37344,147.8985,133.8995,202.97,279.76334,236.89803,132.80157,205.18231,162.85179
2022-03-02,165.32808,296.59225,152.0525,134.5715,208.11,293.29666,241.95287,133.75229,206.41997,160.4933
2022-03-01,161.99294,291.41507,151.142,134.0615,203.49,288.12332,234.49171,131.0346,206.90512,158.52144
2022-02-28,163.89873,295.20905,153.563,135.057,211.03,290.14334,243.56094,136.17227,213.98447,159.0724
2022-02-25,163.63074,293.7468,153.7885,134.4595,210.48,269.95667,241.28365,142.0974,217.10335,160.45464
2022-02-24,161.53633,291.0594,151.358,132.691,207.6,266.92334,237.1985,138.81314,215.1528,152.85721
2022-02-23,158.8861,276.911,144.827,127.588,198.45,254.68,223.60463,142.78883,213.81615,155.8343
2022-02-22,163.10464,284.27173,150.1975,129.8135,202.08,273.84332,233.62274,145.84262,219.13309,155.75699
2022-02-18,166.0626,284.4792,152.6015,130.403,206.16,285.66,236.13976,146.1019,220.48955,157.90282
2022-02-17,167.63092,287.24564,154.6525,132.539,207.71,292.11667,244.77951,145.42007,222.39058,159.60266
2022-02-16,171.27377,295.91052,158.1005,137.738,216.54,307.79666,264.79575,148.8484,226.55898,160.58223
2022-02-15,171.51201,296.2556,156.5105,136.6085,221.0,307.47665,264.63593,148.57951,225.56886,160.67827
2022-02-14,167.63092,290.86234,155.167,135.526,217.7,291.92,242.38235,146.43802,223.11336,159.03606
2022-02-11,167.3927,290.9018,153.2935,134.2825,219.55,286.66666,239.20612,147.81126,222.46979,161.06242
2022-02-10,170.84695,298.13882,159.0035,138.62,228.07,301.51666,257.9339,149.7607,223.36089,162.70464
2022-02-09,174.9762,306.845,161.1895,141.592,232.0,310.66666,266.73346,150.3849,228.20937,164.69258
2022-02-08,173.53691,300.28827,161.4135,139.399,220.18,307.33334,250.78238,149.7607,225.31313,164.71179
2022-02-07,170.39037,296.72888,157.9355,139.201,224.91,302.44666,246.98688,146.995,224.54211,164.27963
2022-02-04,171.11496,301.6489,157.6395,143.293,237.09,307.77335,242.90173,146.50523,225.75795,164.82704
2022-02-03,171.40245,297.0247,138.8455,143.09,237.76,297.04666,239.19614,142.79843,228.87164,165.91225
2022-02-02,174.31699,309.06342,150.6125,148.0,323.0,301.88666,252.12079,143.98921,232.70692,165.92184
2022-02-01,173.09764,304.42935,151.1935,137.644,319.0,310.41666,246.08795,145.1512,229.68219,164.10677
2022-01-31,173.26617,306.61823,149.5735,135.3035,313.26,312.24,244.56975,142.7024,223.56352,165.46088
2022-01-28,168.8547,303.93637,143.978,133.351,301.71,282.11667,228.12926,140.79138,225.37244,164.9807
2022-01-27,157.84094,295.63446,139.6375,129.005,294.64,276.36667,219.17989,139.54297,203.77425,163.82826
2022-01-26,158.30687,292.54837,138.8725,129.233,294.63,312.47,227.45007,142.0494,203.49748,161.70586
2022-01-25,158.39609,284.44366,139.986,126.935,300.15,306.13333,222.97539,140.71455,199.67207,160.98558
2022-01-24,160.22015,292.21313,144.544,130.804,308.71,310.0,233.44296,139.19727,199.5238,156.5103
2022-01-21,161.00331,291.8779,142.643,130.3515,303.17,314.63333,233.46294,139.3221,203.55678,158.33499
2022-01-20,163.08511,297.36978,151.6675,133.3075,316.56,332.09,241.21373,141.7997,211.87975,158.69992
2022-01-19,164.79022,299.0755,156.299,135.1165,319.59,331.88333,250.37286,143.0193,212.20595,159.9772
2022-01-18,168.3293,298.40506,158.9175,135.998,318.15,343.50333,258.72296,145.26643,213.22408,160.4766
2022-01-14,171.57098,305.84915,162.138,139.4805,331.9,349.87,269.10065,151.6237,212.19606,161.18726
2022-01-13,170.69861,300.5249,161.214,138.587,326.48,343.85333,265.435,161.55333,212.52226,162.0708
2022-01-12,174.00967,313.80597,165.207,141.4305,333.26,368.74,279.6581,161.75499,213.22408,163.05997
2022-01-11,173.56357,310.5621,165.362,139.736,334.37,354.8,277.84027,160.8427,211.90941,164.4621
2022-01-10,170.69861,309.86206,161.486,138.6695,328.07,352.70667,273.6752,160.67944,209.52718,166.22917
2022-01-07,170.67877,309.63528,162.554,137.017,331.79,342.32,272.14703,160.52579,214.45967,167.05508
2022-01-06,170.51025,309.47754,163.254,137.7475,332.46,354.9,281.44598,158.95088,217.21751,164.82704
2022-01-05,173.40495,311.94247,164.357,137.775,324.17,362.70667,275.7128,157.27994,217.46463,165.39365
2022-01-04,178.14355,324.39532,167.522,144.3995,336.53,383.19666,292.5528,160.19112,219.89629,164.29884
2022-01-03,180.43355,330.0548,170.4045,144.9915,338.54,399.92667,300.85297,154.34013,218.87816,164.7406
2021-12-31,176.032,331.60278,166.717,144.852,336.35,352.26,293.76138,151.14261,214.21255,164.28923
2021-12-30,176.65654,334.56073,168.6445,146.2005,344.36,356.78,295.5093,151.2667,215.35918,165.48009
2021-12-29,177.82632,337.15384,169.201,146.655,342.94,362.06332,299.6544,151.34305,215.65573,164.75021
2021-12-28,177.7371,336.46365,170.661,146.687,346.22,362.82333,302.86057,151.4194,215.53711,163.59778
2021-12-27,178.7681,337.64682,169.6695,147.9065,346.18,364.64667,309.0832,150.96126,215.12195,162.94473
2021-12-23,174.75317,329.99567,171.0685,146.9165,335.24,355.66666,296.04865,150.10222,214.12358,161.58101
2021-12-22,174.11871,328.52655,171.037,146.415,330.45,336.29,293.6515,149.5677,215.44815,161.2737
2021-12-21,171.49167,322.69946,170.417,143.4725,334.2,312.84332,290.40536,148.98547,212.89787,160.58223
2021-12-20,168.27974,315.42297,167.079,141.607,325.45,299.98,276.86142,146.93333,206.3344,161.10083
2021-12-17,169.6577,319.2584,170.0175,141.725,333.79,310.85666,277.68045,149.62497,209.43822,161.5618
2021-12-16,170.76799,320.343,168.871,144.445,334.9,308.97333,283.5335,153.10884,211.89952,166.15234
2021-12-15,177.74702,329.9562,173.315,146.441,341.66,325.33,304.22894,150.75127,209.86325,164.35646
2021-12-14,172.82007,323.7347,169.0915,143.907,333.74,319.50333,283.03412,151.8871,207.5601,163.54015
2021-12-13,174.21785,334.6396,169.5675,145.8265,334.49,322.13666,281.27618,150.73218,208.58812,161.77309
2021-12-10,177.89572,337.73557,172.212,148.0015,329.75,339.01,301.62204,152.5457,210.94069,158.9304
2021-12-09,173.04808,328.42795,174.171,147.6385,329.82,334.6,304.53857,153.15657,208.95386,159.32416
2021-12-08,173.56357,330.27173,176.158,148.1865,330.56,356.32,317.88275,153.39519,206.58151,157.82599
2021-12-07,169.69736,330.22244,176.1645,147.2695,322.81,350.58334,323.88562,155.17053,204.9802,156.88484
2021-12-06,163.8881,321.61487,171.3685,143.155,317.87,336.33667,300.01395,152.87022,200.34424,156.48149
2021-12-03,160.43825,318.4795,169.4895,142.0015,306.84,338.32333,306.5662,151.08533,194.05753,153.06259
2021-12-02,162.34161,324.8686,171.868,142.966,310.39,361.53333,320.87918,153.87242,196.00484,150.86336
2021-12-01,163.34286,325.45032,172.186,141.0515,310.6,365.0,313.9774,150.70354,187.96852,151.81412
2021-11-30,163.86827,325.95316,175.3535,141.8975,324.46,381.58667,326.33115,151.60075,191.53693,149.74934
2021-11-29,158.85211,331.90845,178.0785,145.5305,338.03,378.99667,333.32196,153.89153,194.02788,153.41792
2021-11-26,155.45181,325.05594,175.228,142.183,333.12,360.64,314.61655,154.55966,195.37221,152.88972
2021-11-24,160.53738,333.1705,179.0205,146.12,341.06,372.0,326.3112,159.36072,200.90767,153.8885
2021-11-23,160.01198,332.94373,179.002,145.782,337.25,369.67667,317.04337,160.62064,196.20253,154.32066
2021-11-22,159.62535,335.06357,178.6285,146.302,341.01,385.62332,319.1406,156.8695,193.32607,153.36992
2021-11-19,159.15942,338.29755,183.8285,148.9265,345.3,379.02,329.41708,153.59563,198.54521,155.402
2021-11-18,156.50264,336.48337,184.803,149.8385,338.69,365.46,316.3343,155.62868,200.98674,154.93452
2021-11-17,152.16057,334.36353,177.45,148.047,340.77,363.00333,292.22595,156.98405,202.69681,155.77406
2021-11-16,149.69214,334.13718,177.035,147.876,342.96,351.57666,301.6336,157.83354,212.70018,155.19211
2021-11-15,148.70079,330.75162,177.284,148.452,347.56,337.79666,299.85593,158.97893,209.85338,156.00304
2021-11-12,148.69089,331.39133,176.2575,148.678,340.89,344.47333,303.50116,159.26526,209.6458,157.42455
2021-11-11,146.58925,327.16922,173.625,145.7665,327.74,354.50333,303.50116,159.98112,207.99504,155.56418
2021-11-10,146.63881,325.565,174.1025,145.8935,327.64,355.98334,294.20337,159.99068,213.0758,156.71855
2021-11-09,149.50378,330.6335,178.8115,148.9185,335.37,341.16666,306.16763,160.14339,210.5645,155.03946
2021-11-08,149.137,331.65704,174.449,149.031,338.62,387.64667,307.6357,161.36513,217.5705,155.38292
2021-11-05,149.96971,330.74176,175.9495,148.852,341.13,407.36334,297.12952,160.40111,213.80107,155.91718
2021-11-04,149.43517,331.11575,173.85,148.2675,335.85,409.97,297.61887,160.63017,206.01555,157.03339
2021-11-03,149.95981,328.71436,169.2,146.598,331.62,404.62,265.63092,162.76822,205.34454,157.47224
2021-11-02,148.50465,327.85812,165.6375,145.4325,328.08,390.66666,263.6635,162.71095,206.37077,157.97787
2021-11-01,147.45537,324.15762,165.9055,143.497,329.98,402.86334,257.93103,162.07146,209.64682,155.52602
2021-10-29,148.28688,326.37204,168.6215,148.046,323.57,371.33334,255.33444,162.15735,208.96596,155.39246
2021-10-28,151.0289,319.21707,172.3285,145.849,316.92,359.01334,249.08266,162.60596,207.06151,155.36383
2021-10-27,147.34648,318.05576,169.6245,146.2175,312.22,345.95334,244.1891,160.19112,212.92285,156.21292
2021-10-26,147.81174,305.20242,168.8035,139.3085,315.81,339.47665,246.84561,163.59862,228.75047,158.13052
2021-10-25,147.1386,303.25375,166.0185,137.447,328.69,341.62,231.35596,163.15956,230.78319,156.5373
2021-10-22,147.1881,304.26746,166.7775,137.5665,324.61,303.22665,226.96173,163.96133,228.16829,156.19385
2021-10-21,147.97011,305.84213,171.7505,141.886,341.88,298.0,226.62218,161.78511,227.19139,155.88855
2021-10-20,147.75233,302.54517,170.753,141.769,340.78,288.6,220.73991,163.06412,228.35577,156.25108
2021-10-19,147.25739,303.35217,172.2075,143.237,339.99,288.09,222.60745,160.89743,230.42796,156.33694
2021-10-18,145.06972,302.42706,172.337,142.778,335.34,290.03665,221.92834,158.96938,227.59596,152.75934
2021-10-15,143.37698,299.39578,170.451,141.368,324.76,281.01,218.33307,159.02664,227.93146,153.88509
2021-10-14,142.30789,297.9589,164.993,141.151,328.53,272.77335,217.17459,156.02956,222.1984,152.74979
2021-10-13,139.48668,291.62082,164.214,137.582,324.54,270.36,209.11519,153.67198,219.5144,151.88162
2021-10-12,140.08061,288.2451,162.3665,136.449,323.77,268.57333,206.4387,157.83354,221.08336,150.44104
2021-10-11,141.3675,289.57373,162.315,138.914,325.45,263.98,206.67839,159.05528,222.12932,152.88336
2021-10-08,141.45657,290.18393,164.431,139.7855,330.05,261.83,208.0366,162.47234,227.221,153.53209
2021-10-07,141.84264,290.18393,165.1215,139.225,329.22,264.53665,210.4734,162.34825,227.49728,153.92325
2021-10-06,140.56567,288.47147,163.1005,137.565,333.64,260.91666,206.72833,161.32695,223.51077,152.55899
2021-10-05,139.68466,284.1903,161.05,136.023,332.96,260.19666,204.2416,160.98334,221.3103,152.24416
2021-10-04,137.73456,278.6297,159.489,133.6595,326.23,260.51,197.06104,158.41193,221.75435,151.90071
2021-10-01,141.2091,284.5249,164.163,136.543,343.01,258.40668,207.14778,158.58272,227.40848,153.09325
2021-09-30,140.07072,277.45853,164.252,133.676,339.39,258.49335,206.88812,155.31865,219.80057,154.0759
2021-09-29,141.38728,279.5056,165.056,134.3535,339.61,260.43668,204.90073,157.46307,223.67853,156.48006
2021-09-28,140.47658,279.03323,165.798,135.83,340.65,259.18668,206.71834,157.58643,222.57336,155.32567
2021-09-27,143.90163,289.51468,170.29,141.072,353.58,263.78665,216.31572,158.4404,226.55986,155.66913
2021-09-24,145.43597,294.6127,171.276,142.215,352.96,258.13,220.5202,154.70189,228.52351,156.80443
2021-09-23,145.34688,294.8194,170.8,141.216,345.96,251.21333,224.52493,152.93701,225.28694,157.28143
2021-09-22,144.37679,293.8549,169.0025,140.2835,343.21,250.64667,219.12204,147.93654,219.80057,156.39418
2021-09-21,141.98123,290.1347,167.1815,139.033,357.48,246.46,212.18115,145.15637,217.25473,156.9666
2021-09-20,141.49617,289.64264,167.7865,138.7195,355.7,243.39,210.8529,145.1374,217.13632,156.27971
2021-09-17,144.58466,295.12448,173.126,140.8,364.72,253.16333,218.71257,149.61601,218.81381,157.1765
2021-09-16,147.28708,300.3898,174.412,143.61,373.06,252.33,222.12808,150.00505,221.35965,157.6249
2021-09-15,147.52466,299.99615,173.7895,144.4295,373.92,251.94333,223.11679,150.07146,220.84653,157.81569
2021-09-14,146.62386,295.04575,172.5,142.5445,376.53,248.16333,222.12808,149.03722,220.07686,157.2242
2021-09-13,148.03941,292.29007,172.8585,142.3325,376.51,247.66667,221.22926,151.68452,221.65567,158.17822
